ID,Código,Fecha Depósito,Nombre entidad que deposita,Texto depositado,Pólizas/Cláusulas,Temas,PDF
IDPOL00424,POL220230381,30/5/2023,CHUBB SEGUROS DE VIDA CHILE S.A.,SEGURO COLECTIVO TEMPORAL DE VIDA,,- Vida,
IDPOL00425,POL320230380,30/5/2023,CHUBB SEGUROS DE VIDA CHILE S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,"CAD320230385
 CAD320230392",- Salud,
IDPOL00426,CAD220230379,26/5/2023,BICE VIDA COMPAÑIA DE SEGUROS S.A.,"CLAUSULA ADICIONAL DE ASISTENCIA QUE CUBRE GASTOS
 GENERADOS POR EL DECESO DEL ASEGURADO",POL220130939,- Asistencia Vida,
IDPOL00427,CAD120230378,19/5/2023,CHUBB SEGUROS CHILE S.A.,PÉRDIDA DE INGRESOS POR ARRIENDO,POL120230346,- Incendio,
IDPOL00428,CAD120230377,19/5/2023,CHUBB SEGUROS CHILE S.A.,"INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO O DESORDEN POPULAR",POL120230346,- Incendio,
IDPOL00429,CAD120230376,19/5/2023,CHUBB SEGUROS CHILE S.A.,"INCENDIO Y DAÑOS MATERIALES CAUSADOS POR MAREMOTO, TSUNAMI, MAREJADAS Y SALIDA DE MAR.",POL120230346,- Incendio,
IDPOL00430,CAD120230375,19/5/2023,CHUBB SEGUROS CHILE S.A.,INCENDIO A CONSECUENCIA FENOMENOS DE LA NATURALEZA EXCEPTO SISMO,POL120230346,- Incendio,
IDPOL00431,CAD120230374,19/5/2023,CHUBB SEGUROS CHILE S.A.,DAÑOS MATERIALES CAUSADOS POR EXPLOSIÓN,POL120230346,- Incendio,
IDPOL00432,POL320230372,18/5/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ACCIDENTES PERSONALES,"CAD320140336
 CAD320220065
 CAD320220066",- Accidentes Personales,
IDPOL00433,POL320230371,18/5/2023,BCI SEGUROS GENERALES S.A.,POLIZA DE SEGURO INCAPACIDAD TEMPORAL POR HOSPITALIZACIÓN POR ENFERMEDAD Y/O ACCIDENTE,,- Salud,
IDPOL00434,POL120230370,17/5/2023,METLIFE CHILE SEGUROS GENERALES S.A.,POLIZA DE SEGURO POR DESEMPLEO O INCAPACIDAD TEMPORAL,,- Otro tema,
IDPOL00435,POL220230369,15/5/2023,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA COLECTIVA TEMPORAL DE VIDA CON AJUSTE DE CAPITAL ASOCIADO A ENFERMEDADES,,- Vida,
IDPOL00436,CAD120230366,8/5/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE EQUIPOS ELECTRÓNICOS MÓVILES, QUE OPERAN FUERA DE LOS PREDIOS DEL ASEGURADO",POL120230337,- Otro tema,
IDPOL00437,POL120230365,2/5/2023,ASSURANT CHILE COMPAÑIA DE SEGUROS GENERALES S.A.,SEGURO DE DAÑO ACCIDENTAL A DISPOSITIVOS ELECTRÓNICOS,"CAD120240057
 CAD120240058",- Otro tema,
IDPOL00438,POL120230364,28/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE AVERÍA DE MAQUINARIA,,- Otro tema,
IDPOL00439,CAD120230363,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLISIÓN DE VEHÍCULOS,POL120230346,- Otro tema,
IDPOL00440,CAD120230362,28/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO O DESORDEN POPULAR",POL120230346,- Otro tema,
IDPOL00441,CAD120230361,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO A CONSECUENCIA FENOMENOS DE LA NATURALEZA EXCEPTO SISMO,POL120230346,- Incendio,
IDPOL00442,CAD120230360,28/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR MAREMOTO, TSUNAMI, MAREJADAS Y SALIDA DE MAR.",POL120230346,- Otro tema,
IDPOL00443,CAD120230359,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR EXPLOSIÓN,POL120230346,- Incendio,
IDPOL00444,CAD120230358,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE PÉRDIDA DE INGRESOS POR ARRIENDO,POL120230346,- Incendio,
IDPOL00445,CAD120230357,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INHABITABILIDAD DE INMUEBLES,POL120230346,- Incendio,
IDPOL00446,CAD120230356,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES POR SISMO,POL120230346,- Incendio,
IDPOL00447,CAD120230355,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLISIÓN DE OBJETOS FLOTANTES,POL120230346,- Incendio,
IDPOL00448,CAD120230354,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR CONSTRUCCION O DEMOLICION DE EDIFICIOS COLINDANTES,POL120230346,- Incendio,
IDPOL00449,CAD120230353,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COMBUSTION ESPONTANEA,POL120230346,- Incendio,
IDPOL00450,CAD120230352,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLAPSO DE EDIFICIO,POL120230346,- Incendio,
IDPOL00451,CAD120230351,28/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR ROTURAS DE CAÑERÍAS, DESAGÜES Y POR DESBORDAMIENTO DE ESTANQUES MATRICES",POL120230346,- Otro tema,
IDPOL00452,CAD120230350,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR CAIDA Y COLISION DE AERONAVES,POL120230346,"- Incendio
 - Otro tema",
IDPOL00453,CAD120230349,28/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR PESO DE NIEVE O HIELO,POL120230346,- Otro tema,
IDPOL00454,CAD120230348,28/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR AVALANCHA, ALUVION Y DESLIZAMIENTO",POL120230346,- Incendio,
IDPOL00455,CAD120230347,27/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR VIENTO, INUNDACIÓN Y DESBORDAMIENTO DE CAUCES",POL120230346,- Otro tema,
IDPOL00456,POL120230346,27/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGUROS DE INCENDIO,"CAD120230347
 CAD120230348
 CAD120230349
 CAD120230350
 CAD120230351
 CAD120230352
 CAD120230353
 CAD120230354
 CAD120230355
 CAD120230356
 CAD120230357
 CAD120230358
 CAD120230359
 CAD120230360
 CAD120230361
 CAD120230362
 CAD120230363
 CAD120230374
 CAD120230375
 CAD120230376
 CAD120230377
 CAD120230378",- Incendio,
IDPOL00457,CAD120230345,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE ROBO CON VIOLENCIA EN LAS PERSONAS,POL120230344,- Robo,
IDPOL00458,POL120230344,27/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE ROBO CON FUERZA EN LAS COSAS,CAD120230345,- Robo,
IDPOL00459,CAD120230343,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE SISMO,POL120230337,- Otro tema,
IDPOL00460,CAD120230342,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE PÉRDIDA DE DATOS Y PORTADORES DE DATOS,POL120230337,- Otro tema,
IDPOL00461,CAD120230341,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE HUELGA Y MOTÍN,POL120230337,- Otro tema,
IDPOL00462,CAD120230340,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL GASTOS POR SALVAMENTO Y REMOCIÓN DE ESCOMBROS,POL120230337,- Otro tema,
IDPOL00463,CAD120230339,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE GASTOS POR FLETE AÉREO,POL120230337,- Otro tema,
IDPOL00464,CAD120230338,27/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL GASTOS EXTRAS POR TRABAJOS EFECTUADOS FUERA DE HORARIO NORMAL Y POR TRANSPORTES EXPRESOS,POL120230337,- Otro tema,
IDPOL00465,POL120230337,27/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE EQUIPOS ELECTRÓNICOS,"CAD120230338
 CAD120230339
 CAD120230340
 CAD120230341
 CAD120230342
 CAD120230343
 CAD120230366",- Otro tema,
IDPOL00466,POL120230335,26/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE PÉRDIDA O DAÑO MATERIAL POR ACTOS DE TERRORISMO,,- Otro tema,
IDPOL00467,POL120230334,26/4/2023,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE REMESA DE VALORES,,"- Otro tema
 - Robo",
IDPOL00468,POL120230333,26/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE PERJUICIO POR PARALIZACIÓN,,- Incendio,
IDPOL00469,CAD120230332,26/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL POR TRABAJOS EN RIBERAS, LECHOS O CAUCES DONDE CORRAN AGUAS Y A ORILLAS DE LAGOS",POL120230324,- Otro tema,
IDPOL00470,CAD120230331,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL POR TRABAJOS EN MUELLES O EQUIPOS FLOTANTES,POL120230324,- Otro tema,
IDPOL00471,CAD120230330,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE LABORES O TRABAJOS SUBTERRANEOS,POL120230324,- Otro tema,
IDPOL00472,CAD120230329,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL POR HUELGA Y MOTIN,POL120230324,- Otro tema,
IDPOL00473,CAD120230328,26/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE GASTOS POR SALVAMENTO, REMOCION DE ESCOMBROS Y LIMPIEZA",POL120230324,- Incendio,
IDPOL00474,CAD120230327,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE GASTOS EXTRAS POR TRABAJOS EFECTUADOS FUERA DE HORARIO NORMAL Y POR TRANSPORTES EXPRESOS,POL120230324,- Otro tema,
IDPOL00475,CAD120230326,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE GASTOS DE FLETE AEREO,POL120230324,- Otro tema,
IDPOL00476,CAD120230325,26/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL ACTOS TERRORISTAS,POL120230324,- Otro tema,
IDPOL00477,POL120230324,26/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE EQUIPO MOVIL CONTRATISTA Y EQUIPO MOVIL AGRICOLA,"CAD120230325
 CAD120230326
 CAD120230327
 CAD120230328
 CAD120230329
 CAD120230330
 CAD120230331
 CAD120230332",- Otro tema,
IDPOL00478,POL120230323,25/4/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE CRISTALES,,- Otro tema,
IDPOL00479,POL320230319,21/4/2023,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA COLECTIVA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00480,CAD220230316,21/4/2023,ZURICH CHILE SEGUROS DE VIDA S.A.,CLÁUSULA DE INDEMNIZACIÓN POR ACTO QUIRÚRGICO,"POL220130565
 POL220240116",- Vida,
IDPOL00481,CAD220230315,20/4/2023,ZURICH CHILE SEGUROS DE VIDA S.A.,Cáncer Primario,"POL220130565
 POL220240116",- Vida,
IDPOL00482,POL120230309,17/4/2023,BCI SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE PERJUICIOS A CAUSA DE INTIMIDACIÓN Y/O ROBO CON VIOLENCIA EN LAS PERSONAS,,- Otro tema,
IDPOL00483,POL120230307,14/4/2023,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE DESEMPLEO INVOLUNTARIO,CAD320220054,- Otro tema,
IDPOL00484,POL320230306,14/4/2023,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO POR INCAPACIDAD TEMPORAL,CAD320220054,- Accidentes Personales,
IDPOL00485,POL320230305,14/4/2023,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00486,POL320230302,12/4/2023,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00487,POL320230301,12/4/2023,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00488,CAD320230300,11/4/2023,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DESCUENTO EN FARMACIAS,"POL320131562
 POL320230438
 POL320230440
 POL320250071",- Asistencia Vida,
IDPOL00489,CAD120230299,11/4/2023,CHUBB SEGUROS CHILE S.A.,"CLÁUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR CONSTRUCCIÓN
 O DEMOLICIÓN DE EDIFICIOS COLINDANTES",POL120230284,"- Hipotecario Individual, ART. 40 DFL 251",
IDPOL00490,CAD120230298,11/4/2023,CHUBB SEGUROS CHILE S.A.,"CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR PESO DE NIEVE
 O HIELO.",POL120230284,"- Hipotecario Individual, ART. 40 DFL 251",
IDPOL00491,CAD120230297,11/4/2023,CHUBB SEGUROS CHILE S.A.,"CLAUSULA DE DAÑOS MATERIALES CAUSADOS POR VIENTO, INUNDACION Y
 DESBORDAMIENTO DE CAUCES",POL120230284,"- Hipotecario Individual, ART. 40 DFL 251",
IDPOL00492,CAD120230296,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR
 SALIDA DE MAR ORIGINADA POR SISMO",POL120230284,"- Hipotecario Individual, ART. 40 DFL 251",
IDPOL00493,CAD120230295,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR CHOQUE O
 COLISION CON OBJETOS FIJOS O FLOTANTES, INCLUYENDO NAVES",POL120230284,- Varios Seg. Generales,
IDPOL00494,CAD120230294,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE COLAPSO DE EDIFICIO,POL120230284,- Varios Seg. Generales,
IDPOL00495,CAD120230293,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR VEHÍCULOS
 MOTORIZADOS",POL120230284,- Varios Seg. Generales,
IDPOL00496,CAD120230292,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR ROTURAS DE
 CAÑERIAS O POR DESBORDAMIENTO DE ESTANQUES MATRICES",POL120230284,- Varios Seg. Generales,
IDPOL00497,CAD120230291,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR EXPLOSIÓN,POL120230284,- Incendio,
IDPOL00498,CAD120230290,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES POR INCENDIO Y EXPLOSIÓN A
 CONSECUENCIA DIRECTA DE HUELGA, DESORDEN POPULAR O ACTOS
 TERRORISTAS",POL120230284,- Incendio,
IDPOL00499,CAD120230289,11/4/2023,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR
 SISMO",POL120230284,"- Incendio
 - Otro tema",
IDPOL00500,CAD120230288,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR ERUPCIÓN,POL120230284,- Incendio,
IDPOL00501,CAD120230287,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE PERDIDA DE ENTRADAS POR ARRIENDO,POL120230284,- Incendio,
IDPOL00502,CAD120230286,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INHABITABILIDAD DE VIVIENDA,POL120230284,- Incendio,
IDPOL00503,CAD120230285,11/4/2023,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR AERONAVES,POL120230284,"- Otro tema
 - Varios Seg. Generales",
IDPOL00504,POL120230284,11/4/2023,CHUBB SEGUROS CHILE S.A.,"PÓLIZA INDIVIDUAL DE INCENDIO 
 ASOCIADA A CREDITOS HIPOTECARIOS DEL ARTÍCULO 40 DEL D.F.L.N° 251 DE
 1931","CAD120230285
 CAD120230286
 CAD120230287
 CAD120230288
 CAD120230289
 CAD120230290
 CAD120230291
 CAD120230292
 CAD120230293
 CAD120230294
 CAD120230295
 CAD120230296
 CAD120230297
 CAD120230298
 CAD120230299
 CAD120240081
 CAD120240082
 CAD120240083
 CAD120240084
 CAD120240085
 CAD120240086",- Incendio,
IDPOL00505,POL320230283,10/4/2023,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,POLIZA DE SEGURO POR INCAPACIDAD TEMPORAL,,- Salud,
IDPOL00506,POL320230282,10/4/2023,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,POLIZA DE SEGURO DE HOSPITALIZACIÓN,,- Accidentes Personales,
IDPOL00507,POL320230281,3/4/2023,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO ONCOLÓGICO,,- Asistencia Generales,
IDPOL00508,POL320230280,31/3/2023,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00509,POL320230279,30/3/2023,CHUBB SEGUROS CHILE S.A.,SEGURO PARA ENFERMEDADES GRAVES,,- Salud,
IDPOL00510,CAD120230278,30/3/2023,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE ROBO CON VIOLENCIA EN LAS PERSONAS,POL120230277,- Robo,
IDPOL00511,POL120230277,30/3/2023,CHUBB SEGUROS CHILE S.A.,POLIZA DE ROBO CON FUERZA EN LAS COSAS,CAD120230278,- Robo,
IDPOL00512,POL120230276,28/3/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO CONTRA ROBO,,- Robo,
IDPOL00513,POL120230275,28/3/2023,CHUBB SEGUROS CHILE S.A.,"PÓLIZA DE SEGURO PARA ROBO, HURTO O EXTRAVIO DE CHEQUES",,- Robo,
IDPOL00514,POL120230274,28/3/2023,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE PROTECCION PATRIMONIAL POR ROBO O HURTO DE CÉDULA DE IDENTIDAD,,- Robo,
IDPOL00515,POL320230273,27/3/2023,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00516,POL320230269,23/3/2023,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00517,POL320230268,23/3/2023,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00518,POL220230267,22/3/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,PÓLIZA DE SEGURO TEMPORAL DE VIDA CON CUENTA DE CAPITALIZACIÓN Y AHORRO,"CAD320190084
 CAD320200040
 CAD320220065
 CAD320220071
 CAD320220072",- Vida,
IDPOL00519,POL320230266,17/3/2023,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00520,POL320230265,13/3/2023,CHUBB SEGUROS CHILE S.A.,SEGURO DE HOSPITALIZACIÓN POR ACCIDENTE O ENFERMEDAD,,"- Accidentes Personales
 - Salud",
IDPOL00521,POL220230264,8/3/2023,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO DE VIDA INDIVIDUAL CON CUENTA ÚNICA DE INVERSIÓN,"CAD220130981
 CAD220130982
 CAD220131528
 CAD220131530
 CAD220131578
 CAD220150589
 CAD220210193
 CAD220210213
 CAD220210214
 CAD220210215
 CAD220210216
 CAD220210217","- Vida
 - Vida Flexible",
IDPOL00522,POL120230262,3/3/2023,UNNIO SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO DE INCENDIO Y MULTIRIESGOS PARA PEQUEÑAS Y MEDIANAS EMPRESAS (PYMES) II,,- Multirriesgo,
IDPOL00523,CAD320230261,3/3/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE RENTA DIARIA POR HOSPITALIZACIÓN,"POL320230260
 POL320230394
 POL320230461",- Salud,
IDPOL00524,POL320230260,2/3/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO COMPLEMENTARIO DE SALUD,CAD320230261,- Salud,
IDPOL00525,POL120230259,2/3/2023,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,POLIZA DE SEGURO POR DESEMPLEO INVOLUNTARIO,,- Otro tema,
IDPOL00526,CAD120230257,22/2/2023,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE ASISTENCIA CIBERNÉTICA EMPRESARIAL,POL120220031,- Otro tema,
IDPOL00527,CAD320230254,15/2/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA DE ENFERMEDADES GRAVES,POL220230253,- Salud,
IDPOL00528,POL220230253,15/2/2023,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO TEMPORAL DE VIDA,CAD320230254,- Vida,
IDPOL00529,POL320230247,3/2/2023,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO INDIVIDUAL COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00530,POL120230246,1/2/2023,ZURICH CHILE SEGUROS GENERALES S.A.,"POLIZA DE TRANSPORTE TERRESTRE (CARGA). TODO RIESGO
 PARA TRAFICOS TRANSNACIONALES",,- Transportes y Cascos,
IDPOL00531,POL320230245,25/1/2023,ZURICH CHILE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00532,POL120230244,24/1/2023,UNNIO SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO DE INCENDIO Y MULTIRIESGOS PARA PEQUEÑAS Y MEDIANAS EMPRESAS (PYMES),,- Multirriesgo,
IDPOL00533,POL120230243,23/1/2023,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE RESPONSABILIDAD CIVIL PERSONAL,,- Responsabilidad Civil,
IDPOL00534,CAD120230242,19/1/2023,HDI SEGUROS S.A.,"CLAUSULA DE GASTOS POR SALVAMENTO, REMOCION DE ESCOMBROS Y LIMPIEZA",POL120230234,- Varios Seg. Generales,
IDPOL00535,CAD120230241,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE ACTOS TERRORISTAS,POL120230234,- Varios Seg. Generales,
IDPOL00536,CAD120230240,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE LABORES O TRABAJOS SUBTERRANEOS,POL120230234,- Varios Seg. Generales,
IDPOL00537,CAD120230239,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE TRABAJOS EN MUELLES O EQUIPOS FLOTANTES,POL120230234,- Varios Seg. Generales,
IDPOL00538,CAD120230238,19/1/2023,HDI SEGUROS S.A.,"CLAUSULA DE TRABAJOS EN RIBERAS, LECHOS O CAUCES DONDE CORRAN AGUAS Y A ORILLAS DE LAGOS",POL120230234,- Varios Seg. Generales,
IDPOL00539,CAD120230237,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE GASTOS DE FLETE AEREO,POL120230234,- Varios Seg. Generales,
IDPOL00540,CAD120230236,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE GASTOS EXTRAS POR TRABAJOS EFECTUADOS FUERA DE HORARIO NORMAL Y POR TRANSPORTES EXPRESOS,POL120230234,- Varios Seg. Generales,
IDPOL00541,CAD120230235,19/1/2023,HDI SEGUROS S.A.,CLAUSULA DE HUELGA Y MOTIN,POL120230234,- Varios Seg. Generales,
IDPOL00542,POL120230234,19/1/2023,HDI SEGUROS S.A.,POLIZA DE SEGURO DE EQUIPO DE CONTRATISTA PARA PÉRDIDA TOTAL Y RESPONSABILIDAD CIVIL,"CAD120230235
 CAD120230236
 CAD120230237
 CAD120230238
 CAD120230239
 CAD120230240
 CAD120230241
 CAD120230242",- Varios Seg. Generales,
IDPOL00543,POL120230233,16/1/2023,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE INCAPACIDAD TEMPORAL,,- Otro tema,
IDPOL00544,POL120230232,16/1/2023,CHUBB SEGUROS CHILE S.A.,Póliza de Seguro de Cesantía,,- Otro tema,
IDPOL00545,POL120230231,16/1/2023,HDI SEGUROS S.A.,POLIZA DE SEGURO DE EQUIPO DE CONTRATISTA RIESGOS LIMITADOS,,- Varios Seg. Generales,
IDPOL00546,POL120230230,16/1/2023,HDI SEGUROS S.A.,POLIZA DE SEGURO PARA VEHICULOS MOTORIZADOS RIESGOS LIMITADOS,,- Vehiculos Motorizados,
IDPOL00547,POL120230229,11/1/2023,METLIFE CHILE SEGUROS GENERALES S.A.,SEGURO DE ROBO DE CONTENIDOS DE VEHICULOS MOTORIZADOS,,- Robo,
IDPOL00548,POL320230228,11/1/2023,ZURICH SANTANDER SEGUROS DE VIDA CHILE S.A.,"SEGURO DE REEMBOLSO DE GASTOS MÉDICOS PARA TRATAMIENTO
 ONCOLÓGICO",,- Salud,
IDPOL00549,POL220220222,27/12/2022,OHIO NATIONAL SEGUROS DE VIDA S.A.,POLIZA DE SEGURO DE VIDA TEMPORAL,"CAD220131413
 CAD320131236
 CAD320131237
 CAD320131238
 CAD320131239",- Vida,
IDPOL00550,CAD220220221,27/12/2022,SEGUROS DE VIDA SURAMERICANA S.A.,CLÁUSULA DE COBERTURA DENTAL,POL220131675,- Otro tema,
